ID;Screen_Name;Length_of_UserName;Followers_to_Friends_Ratio;Posting_Rate;Location;Creation_Date;Followers#;Friends#;Statuses_Count;Likes;Likes_Rate;Has_Extended_Profile;Friends;Followers;Statuses;Topic 1;Topic 2;Topic 3
974498490762973190;EMastrro;0.030424849603714405;0.025725472945780495;0.08021521453800376;1;0.7;0.025725472945780495;0.053868135327511786;0.04126547135629079;0.03530541688520814;0.04897054107375067;0;0.0;0.03800000000000002;0.08200000000000006;0.09727940318784813;0.2054661031701214;0.14853297409953675
3086902329;Real_A_R;0.030424849603714405;0.02079054009526177;0.00920319346642387;1;0.4;0.02079054009526177;0.04126472157616182;0.009727369439256348;0.03830620445497156;0.025860438401851493;1;0.04000000000000002;0.09800000000000007;0.05200000000000003;0.09011570181465586;0.17854340303583552;0.13681159303134977
825948698;ravgo52;0.026621743403250107;0.008537014797255937;0.02101485376003525;0;0.1;0.008537014797255937;0.020423700902852674;0.03160388432973253;0.050010376030098815;0.023728465189091132;0;0.02600000000000001;0.08200000000000006;0.11800000000000009;0.08500270328912372;0.1716522844065068;0.14522279586192727
3334843313;Stop_Trump20;0.04563727440557161;0.13187810266472752;0.024311952372405417;1;0.4;0.13187810266472752;0.2180977323447135;0.024498681455000403;0.13198672218670074;0.09346112156969012;0;0.0;0.0;0.06200000000000004;0.050037513166766995;0.12880931581733576;0.10745094237975135
1010522757543669761;because93;0.03422795580417871;0.014917615435794026;0.06524137497671323;1;0.7;0.014917615435794026;0.0328969251531628;0.03037976961087733;0.034700387707748644;0.053173662645411554;0;0.02600000000000001;0.08600000000000006;0.08800000000000006;0.08280867952870853;0.18151971571833966;0.13220142704382062
25098358;Melski1;0.026621743403250107;0.016700928041639543;0.015509000593600044;1;0.0;0.016700928041639543;0.032183558024177376;0.03308270105931913;0.05043900384348084;0.0168722488490494;0;0.016;0.04600000000000003;0.09400000000000007;0.0925079508402293;0.20001584194010597;0.14614407265915075
1214752028431454208;BobDurland;0.038031062004643006;0.010386405863869339;0.04877069725061716;0;0.9;0.010386405863869339;0.017504245927479827;0.009156162724013147;0.0097240760852598;0.03695876323491703;0;0.012;0.032000000000000015;0.05800000000000004;0.08854087325583677;0.20491961636534295;0.17046974962677133
14828950;Astartiel;0.03422795580417871;0.010235714739923062;0.0423839484130769;1;0.0;0.010235714739923062;0.02479664140353332;0.09673853924869218;0.24307086492044352;0.07599034440686123;1;0.0;0.0;0.12600000000000008;0.05854879521847978;0.15644429421739578;0.13368615386959148
2836321987;DGurL12345;0.038031062004643006;0.02657079374267699;0.02372472483227364;0;0.3;0.02657079374267699;0.05618122824324702;0.02695814774612543;0.013323999691143827;0.008366992278811795;0;0.01;0.054000000000000034;0.016;0.012386232646831082;0.007157581436198705;0.00940420911177185
822462665910063105;AMErikaNGIRLLL;0.05324348680650021;0.1276869554152912;0.04380640901449022;0;0.6;0.1276869554152912;0.09679143547856471;0.031601543318604486;0.04519017929097505;0.0446989215335813;0;0.012;0.002;0.07400000000000005;0.07584643267857845;0.1799680831453181;0.1315430168676031
1142633025882271744;CATHERINENEVER2;0.05704659300696451;0.007401593440890673;0.05198034366695178;1;0.8;0.007401593440890673;0.01638782637061764;0.014855822517466514;0.01747866433506215;0.043638951340850274;1;0.0;0.0;0.1420000000000001;0.08012721771799106;0.17307219556785736;0.14218625909157634
879416319652790276;GarBear4Trump;0.04944038060603591;0.055530082091646844;0.03557633687870101;1;0.6;0.055530082091646844;0.12389403612654341;0.022912178213523694;0.0293494153720354;0.032517558059764876;0;0.002;0.04000000000000002;0.02600000000000001;0.03747085419477226;0.05948488568321103;0.0458660712596115
1095178667108425729;EdwardNugent15;0.05324348680650021;0.0026874593495231783;0.028572090151729308;1;0.8;0.0026874593495231783;0.006044003000329;0.010010163583524292;0.01958998043874225;0.039898673662283744;1;0.016;0.06800000000000005;0.054000000000000034;0.05326136312190605;0.12956862772391506;0.11557161309560694
955530852846456834;Josearoni10;0.04183416820510731;0.012799075516784601;0.02754816553407664;1;0.7;0.012799075516784601;0.029005507464547317;0.014891171785500005;0.011229970135391142;0.014824021321456214;0;0.030000000000000013;0.07600000000000005;0.05200000000000003;0.07728204366721207;0.16421765216552764;0.1325825693868859
1086496986180800512;Coffeebean_IE;0.04944038060603591;0.009116410081306063;0.07815938325599919;1;0.8;0.009116410081306063;0.019683582506530295;0.028307272459218286;0.06462536655054908;0.12732384274422281;0;0.02600000000000001;0.07800000000000006;0.020000000000000004;0.03129719956559391;0.04959372753522532;0.045451190280337075
46808996;Doodisgirl;0.038031062004643006;0.04665945165100182;0.038573504044367865;1;0.0;0.04665945165100182;0.049752006993265895;0.08062863706993148;0.14185380516845097;0.04842441502718549;0;0.024000000000000007;0.022000000000000006;0.08400000000000006;0.08461603533667142;0.20549527497801523;0.1347406400957593
1065015449417654272;Cleanman0;0.03422795580417871;0.01034450244972385;0.022320762218610783;1;0.7;0.01034450244972385;0.0;0.008743910664364262;0.005624806969927056;0.01024553288576974;0;0.0;0.04600000000000003;0.03600000000000002;0.08758566126494363;0.17797562871069159;0.13884547088322463
3389996296;Wequitsmoking01;0.05704659300696451;0.05363395260156347;0.010741332115626554;1;0.4;0.05363395260156347;0.13014313217645573;0.01064387529588632;0.0006423524059391448;0.00046254643892639695;0;0.0;0.002;0.05800000000000004;0.06595727410050119;0.136680035670785;0.1297177547670026
3684208045;4x_Clubchamp;0.04563727440557161;0.017520462122138813;0.01181424140556162;1;0.4;0.017520462122138813;0.036622484984289175;0.01133447357865986;0.01205776005546073;0.00896798231247574;0;0.05200000000000003;0.16200000000000012;0.02800000000000001;0.03363773927571946;0.0617967566933184;0.04371185524777223
727137760574857216;NancyJKoch;0.038031062004643006;0.0176413373552508;0.03769507038473908;1;0.5;0.0176413373552508;0.027575206370931544;0.032077939083161824;0.03573443757467942;0.02996323295274994;1;0.012;0.04600000000000003;0.11000000000000008;0.05357977784619859;0.15683941306473756;0.1340612710904203
1110715495878217728;TomMasontime;0.04563727440557161;0.008866601266207955;0.08975319671835709;1;0.8;0.008866601266207955;0.020404083306805574;0.029543092233713722;0.05086173851552397;0.11025766618015367;1;0.05800000000000004;0.1520000000000001;0.11800000000000009;0.09194066144523205;0.17869630837523615;0.14029244879876984
1513214906;chefrocky413;0.04563727440557161;0.03862124864905468;0.01482287731816435;1;0.2;0.03862124864905468;0.07373719328757829;0.020312485355828715;0.059579266060101145;0.03102331605522898;1;0.0;0.0;0.08000000000000006;0.0770412098012735;0.15627301892473616;0.11640779487428561
1215533447080366080;AndyStout17;0.04183416820510731;0.0005761719445004715;0.008289593390814622;0;0.9;0.0005761719445004715;0.002263157216706256;0.0015481106589767574;0.0016170779833917554;0.0061785392717208995;1;0.02600000000000001;0.056000000000000036;0.05800000000000004;0.08005901633451135;0.1778393317711046;0.13806476192992634
966317909659103232;BattleBornThom;0.05324348680650021;0.027336336885719573;0.09361545805089129;0;0.7;0.027336336885719573;0.05990500465655093;0.04921999306827797;0.02068689047995454;0.02807532892157968;0;0.008;0.05000000000000003;0.10800000000000008;0.08031426442049981;0.17384346979953902;0.12806119324089418
1176136293157355520;Belle4Texas;0.04183416820510731;0.00586970131991809;0.051593760742536694;1;0.8;0.00586970131991809;0.01277997211577386;0.012406422574192081;0.002394972640125399;0.007106811422017446;0;0.034000000000000016;0.11600000000000009;0.07000000000000005;0.08169330823558354;0.171096319022412;0.12839559588437272
1110281349284458496;PATRIOTREBEL9;0.04944038060603591;0.021762376969482147;0.10810730193801972;1;0.8;0.021762376969482147;0.04925978367426595;0.03569105565818788;0.04357899444892218;0.09418819180716675;0;0.012;0.08800000000000006;0.10400000000000008;0.07641074215226254;0.17721365876389386;0.13787590347455947
23443030;PeteKent01;0.038031062004643006;0.022064565052262113;0.013900207239518125;1;0.0;0.022064565052262113;0.04518467394993672;0.029712581439384243;0.0384664978993894;0.012840654427307667;0;0.006;0.054000000000000034;0.07000000000000005;0.061922723054737776;0.15353442628955463;0.14008856390459243
1225039480962174976;StandForSomet10;0.05704659300696451;0.0066054285721263845;0.10395675650063543;0;0.9;0.0066054285721263845;0.016079295087331445;0.018082438155252185;0.053244139120793066;0.21841937565749533;1;0.0;0.0;0.04600000000000003;0.05556141334405286;0.1351178371046778;0.11172508839980949
892275857779118080;DevinCow;0.030424849603714405;0.6220787463666294;0.033016175337832444;1;0.6;0.6220787463666294;0.2308901883852446;0.020677683091803876;0.14753832930394545;0.16809444746000513;1;0.0;0.0;0.07600000000000005;0.06982315680961501;0.15399928211563157;0.12221687624944601
1155500124296097792;VicSmit02178321;0.05704659300696451;0.0018904886458714772;0.05788574866005239;0;0.8;0.0018904886458714772;0.004872297490970442;0.015545250294676032;0.008293614244266268;0.02203643751654527;1;0.03600000000000002;0.09800000000000007;0.11400000000000009;0.06801057845204261;0.16809416358506743;0.11371934805166983
969138694308421632;DesignationSix;0.05324348680650021;0.11092558975709567;0.05028439176392258;0;0.7;0.11092558975709567;0.1627778949097164;0.026239691430928143;0.09418614925860605;0.12879088826394747;0;0.0;0.0;0.06400000000000004;0.062176056715324196;0.1360665559677177;0.10855021601983254
2828705712;philadper2014;0.04944038060603591;0.04237402171973818;0.05494388832584851;1;0.3;0.04237402171973818;0.0;0.0626487352020877;0.15363498045707308;0.09614369570159996;1;0.0;0.04800000000000003;0.05200000000000003;0.08208580401796164;0.14628857146136806;0.11382421300688893
1075617792370581504;Kirk_925;0.030424849603714405;0.02004353115462969;0.0388795742618093;1;0.7;0.02004353115462969;0.03872691801479618;0.014655900167131393;0.026458240231175358;0.05008337386677931;0;0.02800000000000001;0.04200000000000002;0.10400000000000008;0.08912262420706549;0.1983145182850938;0.14490326509034326
952745082;KikiAdine;0.03422795580417871;0.057587378559212865;0.03376715840224586;1;0.1;0.057587378559212865;0.08296103026535982;0.04973361090977124;0.08935455911289375;0.043289728142626334;1;0.0;0.0;0.08200000000000006;0.06548146289137576;0.15969003752028219;0.11431416641871162
302948698;gator4kb18;0.038031062004643006;0.019759877274260228;0.028684201416366992;1;0.0;0.019759877274260228;0.04400226793364338;0.04995038854022829;0.0807820028452533;0.03310107730892353;1;0.044000000000000025;0.1240000000000001;0.08200000000000006;0.08970128300712754;0.16961138514320992;0.13774088009738034
1012475880248143873;Karrasamelia5;0.04944038060603591;0.006198481953982695;0.23189896739710425;1;0.7;0.006198481953982695;0.014636510068958424;0.1074128476892431;0.16783037931419428;0.2585453788472234;1;0.03600000000000002;0.1240000000000001;0.09600000000000007;0.05553592695453484;0.15357625826879995;0.1479170959143408
1185766269762592768;BidenHarrisNov3;0.05704659300696451;0.0029066464388995818;0.037987446684412104;0;0.8;0.0029066464388995818;0.008886771009335912;0.008629201119090013;0.03558082302377899;0.1117658489832545;1;0.0;0.0;0.03600000000000002;0.07757744166183539;0.14450362928253993;0.10942461750028343
16279880;sweetromance;0.04563727440557161;0.01676700650240743;0.027436901702343978;1;0.0;0.01676700650240743;0.038065270002662195;0.06102758499591591;0.07871468886357025;0.025251564206184036;0;0.03600000000000002;0.10400000000000008;0.09000000000000007;0.08258259695161248;0.1819845398426882;0.15294188210377604
28273116;joyreaper;0.03422795580417871;0.027893974627809542;0.027794400753238243;1;0.0;0.027893974627809542;0.05143376999984903;0.05908360935518659;0.011448016364930117;0.0038427679336142198;1;0.02600000000000001;0.08400000000000006;0.10000000000000007;0.07437105909164389;0.16504558008264497;0.13823931298698197
792425445929078788;SickoftheSwamp;0.05324348680650021;0.03399575639530265;0.047099723373274886;0;0.5;0.03399575639530265;0.079526167539295;0.035903619468614444;0.012143799919008543;0.011367326825375433;0;0.02600000000000001;0.07400000000000005;0.08000000000000006;0.07080524827820445;0.15409098715650849;0.12962531487956616
366498596;electroboyusa;0.04944038060603591;0.059991184028366576;0.024420428944249003;1;0.0;0.059991184028366576;0.06933928493738316;0.04128607225421759;0.059876673259670526;0.025271498938053402;0;0.0;0.0;0.08400000000000006;0.09125930479565897;0.2081452627956427;0.14554807270645354
832700878884831232;wildgodchild;0.04563727440557161;0.005490958922833865;0.01479157541835001;1;0.6;0.005490958922833865;0.01245895690773042;0.01046642665238044;0.0531140971352482;0.05356109175310636;0;0.034000000000000016;0.09000000000000007;0.07800000000000006;0.07090998510945162;0.15958820699023957;0.13582083448612756
73562405;drag0n3gg;0.03422795580417871;0.0007752131616915435;0.0026576764068756004;0;0.0;0.0007752131616915435;0.003830781482651724;0.005436061940435398;0.008213860398146606;0.0028654223314014218;0;0.02800000000000001;0.06000000000000004;0.08200000000000006;0.07223770942536695;0.15667021043797735;0.13392080922305047
261430052;pilldrswife;0.04183416820510731;0.01995408348212682;0.0075900938469849275;1;0.0;0.01995408348212682;0.04576606816005984;0.013509038815501704;0.025776600216310272;0.010334083145606961;1;0.012;0.08000000000000006;0.04600000000000003;0.0637844701276216;0.13156547565579932;0.11178566722966525
4000515677;_V3ritas;0.030424849603714405;0.007030103557793166;0.03807994662096351;1;0.4;0.007030103557793166;0.01526605656028806;0.0360644469331112;0.06187680543009021;0.046619601595111165;0;0.0;0.0;0.10200000000000008;0.09674864494441113;0.20222826965953325;0.14855811323492002
1190179918824517634;DonaCoad;0.030424849603714405;0.00901165154594234;0.023741694844390773;1;0.8;0.00901165154594234;0.019268046153896285;0.005252760769109403;0.004818232358677475;0.015539443300822884;0;0.018000000000000002;0.0;0.04000000000000002;0.05055399636041669;0.08470871178329299;0.07210580636771423
1107168678057902080;1ADJUTOR;0.030424849603714405;0.017418926926324744;0.02313565672449401;1;0.8;0.017418926926324744;0.03596083697215519;0.007729316441469167;0.0021097445993230627;0.004506031746742881;0;0.012;0.056000000000000036;0.06000000000000004;0.03686041624023395;0.1105097598911562;0.08921885841557065
1002526165775650817;Razorsmack1;0.04183416820510731;0.057619611954709396;0.010280959843793435;1;0.7;0.057619611954709396;0.12121890939284807;0.004898799886548863;0.003938975670914903;0.005898626281930969;1;0.006;0.034000000000000016;0.06200000000000004;0.11943474276985638;0.25485462375403856;0.16318959294843846
815388229893378048;ncar999;0.026621743403250107;0.03254928277239587;0.037001430052935214;0;0.6;0.03254928277239587;0.07521743008022304;0.027038912630043016;0.026158868651159684;0.02554299764756784;0;0.04200000000000002;0.1320000000000001;0.08600000000000006;0.10204219626750644;0.19942510462324656;0.1538477957197922
252405807;songldr;0.026621743403250107;0.010523397794729591;0.011820264020724234;0;0.0;0.010523397794729591;0.012482141339422445;0.021142842002946596;0.01683513330085523;0.006715896455947104;1;0.044000000000000025;0.06400000000000004;0.016;0.009960857318528983;0.020347709512206016;0.020676481184517797
1473532470;lizzymk07;0.03422795580417871;0.002989647432303146;0.009047421122716209;1;0.2;0.002989647432303146;0.0063097322558760705;0.012451604088963368;0.020116434398349866;0.010429755481568149;1;0.016;0.04600000000000003;0.09600000000000007;0.06773894953600033;0.17612458440230538;0.1299264516687181
1094713876132872192;MysterySolvent;0.05324348680650021;0.08923573792748073;0.05466775155551744;1;0.8;0.08923573792748073;0.11058617233532034;0.019206591698939828;0.10851041147300435;0.2203819074756226;1;0.0;0.0;0.03600000000000002;0.08903679048099732;0.13673544471503948;0.11163764804829925
139438330;jat1020;0.026621743403250107;0.015785499609538095;0.024589038608967922;1;0.0;0.015785499609538095;0.03233158170344185;0.047483899215719126;0.01328864084311048;0.004910201984489523;0;0.034000000000000016;0.07800000000000006;0.04800000000000003;0.09453736971524163;0.21326502183515017;0.16482110479570045
545368833;RNVthree;0.030424849603714405;0.01102946210402511;0.004252597540461123;1;0.1;0.01102946210402511;0.025738286013794076;0.006739068734305749;0.006757861611351211;0.0030428974139626048;0;0.044000000000000025;0.17400000000000013;0.07800000000000006;0.10046106999189157;0.18519102891903455;0.133371370060965
1204480029855551489;LogicallySpkn;0.04944038060603591;0.0022732602173927696;0.033699950466279785;0;0.8;0.0022732602173927696;0.005788974251716711;0.006808362663695907;0.004843376428390078;0.017106392176712424;1;0.04600000000000003;0.1240000000000001;0.11200000000000009;0.08076025412976262;0.16601750431000226;0.13536618990890728
1096083747512991744;0patriot2;0.03422795580417871;0.004886582757273929;0.028355172209170568;1;0.8;0.004886582757273929;0.010194016273201701;0.009906222689439054;0.010136595978982187;0.020703318287684402;0;0.03600000000000002;0.11000000000000008;0.022000000000000006;0.10578864210901195;0.18865562997519048;0.16097952468204005
2202087336;OrtaineDevian;0.04944038060603591;0.01056771871353732;0.017689822419037618;1;0.2;0.01056771871353732;0.0;0.022863953384285946;0.0;0.0;0;0.0;0.06800000000000005;0.03600000000000002;0.05967932502995836;0.1302965833245309;0.09645743500038848
813567258781810688;Rosemar06585176;0.05704659300696451;0.01588864647512699;0.044932837429193184;0;0.5;0.01588864647512699;0.034273723712104666;0.03294551780721564;0.0162748919975713;0.015838324666078794;0;0.04000000000000002;0.11000000000000008;0.032000000000000015;0.03269578960994933;0.08560024052907651;0.06357529183978909
327017753;NamanariEver;0.04563727440557161;0.010616068806782114;0.006597536017714626;1;0.0;0.010616068806782114;0.022228519739185795;0.011362097509970803;0.03003301976734678;0.012443595324789745;0;0.004;0.006;0.06600000000000004;0.10041460166101666;0.16665695297660213;0.13803189600743462
882660427947266048;ku_jay1;0.026621743403250107;0.013006175082849805;0.015674604628328162;1;0.6;0.013006175082849805;0.02956371724297841;0.010025380155856592;0.007391177867237389;0.008245804205366693;0;0.044000000000000025;0.11000000000000008;0.07800000000000006;0.08400759959661863;0.1800424091010352;0.14066478419684297
155184468;bboyshogi;0.03422795580417871;0.03680650848260005;0.009593049178048782;1;0.0;0.03680650848260005;0.021982408079685822;0.018326605615907373;0.03351075890947113;0.012516488927633797;1;0.008;0.016;0.04000000000000002;0.031696323392254186;0.103045489070042;0.08711423858616155
914879246987927552;MAJMO50;0.026621743403250107;0.02073574332291767;0.08648406326277816;1;0.6;0.02073574332291767;0.045512822829270015;0.05152190931048551;0.07041989599103621;0.08434573666358428;0;0.032000000000000015;0.08200000000000006;0.08200000000000006;0.09387704112304236;0.19828842697515378;0.15013509070087083
1130046320184446976;LopezLovinLife;0.05324348680650021;0.024604556617388668;0.0922187987670479;1;0.8;0.024604556617388668;0.04241324265382835;0.02794628854327361;0.03500172366821061;0.08241540046590345;0;0.0;0.0;0.10200000000000008;0.0743765373925002;0.1781418317040476;0.1244207217575523
872233627639263232;FelixAnchor__;0.04944038060603591;0.02286556493035088;0.033123324790998304;1;0.6;0.02286556493035088;0.046320711102846;0.021658800855567914;0.043736537760715205;0.0477273734880692;0;0.004;0.054000000000000034;0.07800000000000006;0.08664484586274927;0.17732511148092087;0.1341080566199562
2330796883;dglwade;0.026621743403250107;0.02063179062244136;0.021960529130880972;1;0.3;0.02063179062244136;0.04464073151408533;0.02751811760795401;0.017291262440485407;0.009846330280671528;0;0.01;0.06800000000000005;0.07600000000000005;0.07700484913773722;0.1641053021119784;0.12941263729693178
4048852873;_ROB_29;0.026621743403250107;0.018173188380943544;0.05994670297100375;1;0.4;0.018173188380943544;0.03198738206370639;0.05653752565232387;0.06848301687098729;0.05181255486460931;1;0.020000000000000004;0.024000000000000007;0.09000000000000007;0.09773429278016948;0.19797470810634396;0.1476490985847442
759110604456095746;ICanPlainlySee;0.05324348680650021;0.010516145280742873;0.04049667311342066;0;0.5;0.010516145280742873;0.02526389687301877;0.03270603236881654;0.07085480982184639;0.06260145687876617;0;0.044000000000000025;0.1520000000000001;0.03800000000000002;0.02871660858992611;0.07812440805513711;0.06278854671325429
192279335;mam65mam66;0.038031062004643006;0.007283135712440925;0.011949213318668621;1;0.0;0.007283135712440925;0.009947904613701729;0.02225669509767084;0.0348343584541861;0.013344738684999025;1;0.002;0.04000000000000002;0.054000000000000034;0.07339672057652;0.18029200278239688;0.1298420656003289
873628196591325186;theR_Man_;0.03422795580417871;0.026251683127261345;0.015329572835329387;0;0.6;0.026251683127261345;0.057695349974518584;0.009993542404515167;0.005701417807332642;0.006240466855071041;0;0.0;0.02800000000000001;0.1360000000000001;0.0939062322427688;0.20717172144488208;0.15198848356141334
137721735;Kabimbels71;0.04183416820510731;0.008353284442925718;0.011117830351491734;1;0.0;0.008353284442925718;0.01816232710396888;0.021497036986619943;0.009444741185796355;0.003485420008275096;0;0.04600000000000003;0.1400000000000001;0.06800000000000005;0.09819118228399529;0.18956582643860592;0.14419064434813947
1192248667547275264;Kiss_My_Mask;0.04563727440557161;0.005537697346303833;0.0689872486441498;1;0.8;0.005537697346303833;0.012182527145248569;0.015093201045850367;0.02855423416737434;0.09312828469203231;1;0.03800000000000002;0.11200000000000009;0.07400000000000005;0.08260764505326908;0.1681598967433755;0.11884390666759195
3323948109;ASweetGirlInYou;0.05704659300696451;0.014256830828115165;0.011617530764078333;1;0.4;0.014256830828115165;0.029642187627166805;0.011741107211601435;0.016319286995657614;0.011522045262930061;1;0.024000000000000007;0.05200000000000003;0.020000000000000004;0.024452066725377197;0.047363776150873456;0.03627608976331144
767898625;Magirly9;0.030424849603714405;0.004912369473671153;0.004077515848197078;1;0.1;0.004912369473671153;0.010160131334574893;0.00618635600697411;0.020565098892284122;0.00967197511762251;0;0.05800000000000004;0.1440000000000001;0.08800000000000006;0.09051439361659479;0.1834223150321073;0.1260236635689696
