ID;Screen_Name;Length_of_UserName;Followers_to_Friends_Ratio;Posting_Rate;Location;Creation_Date;Followers#;Friends#;Statuses_Count;Likes;Likes_Rate;Has_Extended_Profile;Friends;Followers;Statuses;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;Topic 7
43784241;mickelodoole;0.04563727440557161;0.03272576061273937;0.014170234577347994;1;0.0;0.03272576061273937;0.07918018448173707;0.029710240428256197;0.02636866448282421;0.008973928956486037;1;0.004;0.04000000000000002;0.09800000000000007;0.06491772504420165;0.19107108718224683;0.14516479081410769;0.14995878457831338;0.12455026747308993;0.13526667151335958;0.04687011017799407
138889809;neuro7plastic;0.04944038060603591;0.027971334777001214;0.026914132117445047;1;0.0;0.027971334777001214;0.06808019195472388;0.052000411985058094;0.0359544481846647;0.013278525216844445;0;0.004;0.05000000000000003;0.08400000000000006;0.08957111910022421;0.1744374579269187;0.13964079352014178;0.1456243671644198;0.09516298777047569;0.12710178672941028;0.06835354862250796
974498490762973190;EMastrro;0.030424849603714405;0.025725472945780495;0.08021521453800376;1;0.7;0.025725472945780495;0.053868135327511786;0.04126547135629079;0.03530541688520814;0.04897054107375067;0;0.0;0.03800000000000002;0.08200000000000006;0.09727940318784813;0.2054661031701214;0.14853297409953675;0.13891465376854076;0.12763738801410268;0.13732176303025823;0.0830672212735392
3086902329;Real_A_R;0.030424849603714405;0.02079054009526177;0.00920319346642387;1;0.4;0.02079054009526177;0.04126472157616182;0.009727369439256348;0.03830620445497156;0.025860438401851493;1;0.04000000000000002;0.09800000000000007;0.05200000000000003;0.09011570181465586;0.17854340303583552;0.13681159303134977;0.13381041417710562;0.11307649684073527;0.12298856482366273;0.07417834014579013
825948698;ravgo52;0.026621743403250107;0.008537014797255937;0.02101485376003525;0;0.1;0.008537014797255937;0.020423700902852674;0.03160388432973253;0.050010376030098815;0.023728465189091132;0;0.02600000000000001;0.08200000000000006;0.11800000000000009;0.08500270328912372;0.1716522844065068;0.14522279586192727;0.1372421398293256;0.09953078125320863;0.12821859407708766;0.06629645067731958
3334843313;Stop_Trump20;0.04563727440557161;0.13187810266472752;0.024311952372405417;1;0.4;0.13187810266472752;0.2180977323447135;0.024498681455000403;0.13198672218670074;0.09346112156969012;0;0.0;0.0;0.06200000000000004;0.04962276649563211;0.12880931581733576;0.10745094237975135;0.12477949828310675;0.0780113179926384;0.10447117338045735;0.03314903340559594
1010522757543669761;because93;0.03422795580417871;0.014917615435794026;0.06524137497671323;1;0.7;0.014917615435794026;0.0328969251531628;0.03037976961087733;0.034700387707748644;0.053173662645411554;0;0.02600000000000001;0.08600000000000006;0.08800000000000006;0.08202052866382602;0.1821177151229075;0.13220142704382062;0.13551263608669095;0.11915409779056356;0.12549646474839823;0.05229267347773662
25098358;Melski1;0.026621743403250107;0.016700928041639543;0.015509000593600044;1;0.0;0.016700928041639543;0.032183558024177376;0.03308270105931913;0.05043900384348084;0.0168722488490494;0;0.016;0.04600000000000003;0.09200000000000007;0.0925079508402293;0.20001584194010597;0.14614407265915075;0.1452005797227024;0.11844978843200017;0.14224471369522854;0.07830416048735672
1214752028431454208;BobDurland;0.038031062004643006;0.010386405863869339;0.04877069725061716;0;0.9;0.010386405863869339;0.017504245927479827;0.009156162724013147;0.0097240760852598;0.03695876323491703;0;0.012;0.032000000000000015;0.05800000000000004;0.08872609187351935;0.20491961636534295;0.17046974962677133;0.1800751284364753;0.12095033431777036;0.14801492725544302;0.07305367311226509
14828950;Astartiel;0.03422795580417871;0.010235714739923062;0.0423839484130769;1;0.0;0.010235714739923062;0.02479664140353332;0.09673853924869218;0.24307086492044352;0.07599034440686123;1;0.0;0.0;0.1240000000000001;0.05854879521847978;0.15644429421739578;0.13368615386959148;0.1276184371140924;0.10149661441074546;0.13003958440295585;0.044238121603024136
2836321987;DGurL12345;0.038031062004643006;0.02657079374267699;0.02372472483227364;0;0.3;0.02657079374267699;0.05618122824324702;0.02695814774612543;0.013323999691143827;0.008366992278811795;0;0.01;0.054000000000000034;0.016;0.012386232646831082;0.007157581436198705;0.00999197218125759;0.01156162624710982;0.002095685628547934;0.0044625756102545655;0.00785447289587648
822462665910063105;AMErikaNGIRLLL;0.05324348680650021;0.1276869554152912;0.04380640901449022;0;0.6;0.1276869554152912;0.09679143547856471;0.031601543318604486;0.04519017929097505;0.0446989215335813;0;0.012;0.002;0.07400000000000005;0.07584643267857845;0.1799680831453181;0.1315430168676031;0.13210719076314645;0.10698670536191913;0.13598063272801297;0.051078102847927034
1142633025882271744;CATHERINENEVER2;0.05704659300696451;0.007401593440890673;0.05198034366695178;1;0.8;0.007401593440890673;0.01638782637061764;0.014855822517466514;0.01747866433506215;0.043638951340850274;1;0.0;0.0;0.1420000000000001;0.08012721771799106;0.17307219556785736;0.14218625909157634;0.12219982654457372;0.12344676204028565;0.132137226223973;0.0634522410390449
879416319652790276;GarBear4Trump;0.04944038060603591;0.055530082091646844;0.03557633687870101;1;0.6;0.055530082091646844;0.12389403612654341;0.022912178213523694;0.0293494153720354;0.032517558059764876;0;0.002;0.04000000000000002;0.02600000000000001;0.03747085419477226;0.05948488568321103;0.048438000489122425;0.04834212341874329;0.03218019444715754;0.035592726881626374;0.03229873387807204
1095178667108425729;EdwardNugent15;0.05324348680650021;0.0026874593495231783;0.028572090151729308;1;0.8;0.0026874593495231783;0.006044003000329;0.010010163583524292;0.01958998043874225;0.039898673662283744;1;0.016;0.06800000000000005;0.054000000000000034;0.05397828789362823;0.1289246325971835;0.11513157470241718;0.12815002603326225;0.06402093308146835;0.10645196360452634;0.02864124689089016
955530852846456834;Josearoni10;0.04183416820510731;0.012799075516784601;0.02754816553407664;1;0.7;0.012799075516784601;0.029005507464547317;0.014891171785500005;0.011229970135391142;0.014824021321456214;0;0.030000000000000013;0.07600000000000005;0.05200000000000003;0.07728204366721207;0.16421765216552764;0.1325825693868859;0.13087038508246496;0.09395157092776378;0.11992446543158576;0.05850364685425366
1086496986180800512;Coffeebean_IE;0.04944038060603591;0.009116410081306063;0.07815938325599919;1;0.8;0.009116410081306063;0.019683582506530295;0.028307272459218286;0.06462536655054908;0.12732384274422281;0;0.02600000000000001;0.07800000000000006;0.020000000000000004;0.03129719956559391;0.04959372753522532;0.045451190280337075;0.04688357364926019;0.021829855815260795;0.029528983762468996;0.020945022857189036
46808996;Doodisgirl;0.038031062004643006;0.04665945165100182;0.038573504044367865;1;0.0;0.04665945165100182;0.049752006993265895;0.08062863706993148;0.14185380516845097;0.04842441502718549;0;0.024000000000000007;0.022000000000000006;0.08400000000000006;0.08461603533667142;0.20549527497801523;0.1347406400957593;0.13130071691261258;0.11731723301222968;0.13293357300936035;0.0610982348513771
1065015449417654272;Cleanman0;0.03422795580417871;0.01034450244972385;0.022320762218610783;1;0.7;0.01034450244972385;0.0;0.008743910664364262;0.005624806969927056;0.01024553288576974;0;0.0;0.04600000000000003;0.03600000000000002;0.08758566126494363;0.17797562871069159;0.13884547088322463;0.13592419362783575;0.12289729207203547;0.1243954030566446;0.07418125915813951
3389996296;Wequitsmoking01;0.05704659300696451;0.05363395260156347;0.010741332115626554;1;0.4;0.05363395260156347;0.13014313217645573;0.01064387529588632;0.0006423524059391448;0.00046254643892639695;0;0.0;0.002;0.05800000000000004;0.06595727410050119;0.136680035670785;0.1297177547670026;0.1313842338166091;0.06633902088213915;0.10647804477005093;0.05069245883436747
3684208045;4x_Clubchamp;0.04563727440557161;0.017520462122138813;0.01181424140556162;1;0.4;0.017520462122138813;0.036622484984289175;0.01133447357865986;0.01205776005546073;0.00896798231247574;0;0.05200000000000003;0.16200000000000012;0.02800000000000001;0.03363773927571946;0.0617967566933184;0.04371185524777223;0.04540052048346166;0.0345521162979862;0.03769861777419107;0.026229598591030807
727137760574857216;NancyJKoch;0.038031062004643006;0.0176413373552508;0.03769507038473908;1;0.5;0.0176413373552508;0.027575206370931544;0.032077939083161824;0.03573443757467942;0.02996323295274994;1;0.012;0.04600000000000003;0.11000000000000008;0.05414977548286028;0.15683941306473756;0.13548745482542476;0.13241783540433918;0.08884155791376588;0.11886598733632166;0.037929437904343256
1110715495878217728;TomMasontime;0.04563727440557161;0.008866601266207955;0.08975319671835709;1;0.8;0.008866601266207955;0.020404083306805574;0.029543092233713722;0.05086173851552397;0.11025766618015367;1;0.05800000000000004;0.1520000000000001;0.11800000000000009;0.09194066144523205;0.17869630837523615;0.14029244879876984;0.14495122841563934;0.10321407503204186;0.12920503533852803;0.07380388431455406
1513214906;chefrocky413;0.04563727440557161;0.03862124864905468;0.01482287731816435;1;0.2;0.03862124864905468;0.07373719328757829;0.020312485355828715;0.059579266060101145;0.03102331605522898;1;0.0;0.0;0.08000000000000006;0.0770412098012735;0.15839918244752169;0.11640779487428561;0.12357479242300784;0.0900259750920371;0.11416382675463792;0.05464768222400723
1215533447080366080;AndyStout17;0.04183416820510731;0.0005761719445004715;0.008289593390814622;0;0.9;0.0005761719445004715;0.002263157216706256;0.0015481106589767574;0.0016170779833917554;0.0061785392717208995;1;0.02600000000000001;0.056000000000000036;0.05800000000000004;0.08005901633451135;0.1778393317711046;0.13806476192992634;0.1318378882505157;0.10321008199193145;0.12300981948837318;0.06265409025934995
966317909659103232;BattleBornThom;0.05324348680650021;0.027336336885719573;0.09361545805089129;0;0.7;0.027336336885719573;0.05990500465655093;0.04921999306827797;0.02068689047995454;0.02807532892157968;0;0.008;0.05000000000000003;0.10800000000000008;0.08031426442049981;0.17384346979953902;0.12806119324089418;0.12604976363079023;0.10865719627230512;0.12757261873967557;0.05963105233536794
1176136293157355520;Belle4Texas;0.04183416820510731;0.00586970131991809;0.051593760742536694;1;0.8;0.00586970131991809;0.01277997211577386;0.012406422574192081;0.002394972640125399;0.007106811422017446;0;0.034000000000000016;0.11600000000000009;0.07200000000000005;0.08169330823558354;0.171096319022412;0.12839559588437272;0.13358886243217624;0.10848984163204545;0.13256611263944815;0.056329635588487824
1110281349284458496;PATRIOTREBEL9;0.04944038060603591;0.021762376969482147;0.10810730193801972;1;0.8;0.021762376969482147;0.04925978367426595;0.03569105565818788;0.04357899444892218;0.09418819180716675;0;0.012;0.08800000000000006;0.10400000000000008;0.07641074215226254;0.17721365876389386;0.13787590347455947;0.15115829490486077;0.0996385292508715;0.13132917956399473;0.05731681559378597
23443030;PeteKent01;0.038031062004643006;0.022064565052262113;0.013900207239518125;1;0.0;0.022064565052262113;0.04518467394993672;0.029712581439384243;0.0384664978993894;0.012840654427307667;0;0.006;0.054000000000000034;0.07000000000000005;0.061922723054737776;0.15353442628955463;0.14008856390459243;0.11904697369550422;0.10351181219568692;0.1251906911277895;0.047527503208061775
1225039480962174976;StandForSomet10;0.05704659300696451;0.0066054285721263845;0.10395675650063543;0;0.9;0.0066054285721263845;0.016079295087331445;0.018082438155252185;0.053244139120793066;0.21841937565749533;1;0.0;0.0;0.044000000000000025;0.05556141334405286;0.13220254350117078;0.11172508839980949;0.11386893176489818;0.0694210775746814;0.10312039837592882;0.03479639599167449
892275857779118080;DevinCow;0.030424849603714405;0.6220787463666294;0.033016175337832444;1;0.6;0.6220787463666294;0.2308901883852446;0.020677683091803876;0.14753832930394545;0.16809444746000513;1;0.0;0.0;0.07600000000000005;0.06982315680961501;0.15316893258790856;0.12221687624944601;0.12043758372703443;0.1006110808910105;0.10955140335765601;0.04691129657681012
1155500124296097792;VicSmit02178321;0.05704659300696451;0.0018904886458714772;0.05788574866005239;0;0.8;0.0018904886458714772;0.004872297490970442;0.015545250294676032;0.008293614244266268;0.02203643751654527;1;0.03600000000000002;0.09800000000000007;0.11400000000000009;0.06801057845204261;0.16809416358506743;0.11371934805166983;0.11755716924377466;0.09239070767288458;0.12008833379576542;0.049236898141314094
969138694308421632;DesignationSix;0.05324348680650021;0.11092558975709567;0.05028439176392258;0;0.7;0.11092558975709567;0.1627778949097164;0.026239691430928143;0.09418614925860605;0.12879088826394747;0;0.0;0.0;0.06400000000000004;0.062176056715324196;0.1360665559677177;0.10855021601983254;0.10636814992896408;0.07986888241302537;0.09940138842902084;0.05036278819450493
2828705712;philadper2014;0.04944038060603591;0.04237402171973818;0.05494388832584851;1;0.3;0.04237402171973818;0.0;0.0626487352020877;0.15363498045707308;0.09614369570159996;1;0.0;0.04800000000000003;0.05200000000000003;0.08208580401796164;0.14628857146136806;0.11382421300688893;0.1106452890463058;0.09732979626496177;0.10142117856301493;0.06745380923860517
1075617792370581504;Kirk_925;0.030424849603714405;0.02004353115462969;0.0388795742618093;1;0.7;0.02004353115462969;0.03872691801479618;0.014655900167131393;0.026458240231175358;0.05008337386677931;0;0.02800000000000001;0.04200000000000002;0.10400000000000008;0.08912262420706549;0.1983145182850938;0.14490326509034326;0.12929621848306272;0.11338816566729915;0.13286648002494933;0.07473555293158683
952745082;KikiAdine;0.03422795580417871;0.057587378559212865;0.03376715840224586;1;0.1;0.057587378559212865;0.08296103026535982;0.04973361090977124;0.08935455911289375;0.043289728142626334;1;0.0;0.0;0.08400000000000006;0.06548146289137576;0.15969003752028219;0.11744606138908728;0.11090855213951246;0.09784072882343577;0.11236646548292664;0.046940900780365086
302948698;gator4kb18;0.038031062004643006;0.019759877274260228;0.028684201416366992;1;0.0;0.019759877274260228;0.04400226793364338;0.04995038854022829;0.0807820028452533;0.03310107730892353;1;0.044000000000000025;0.1240000000000001;0.08200000000000006;0.08970128300712754;0.16961138514320992;0.13774088009738034;0.14448429377595703;0.09551093600810663;0.12380215345059367;0.06332815782581151
1012475880248143873;Karrasamelia5;0.04944038060603591;0.006198481953982695;0.23189896739710425;1;0.7;0.006198481953982695;0.014636510068958424;0.1074128476892431;0.16783037931419428;0.2585453788472234;1;0.03600000000000002;0.1240000000000001;0.09600000000000007;0.05553592695453484;0.15357625826879995;0.1479170959143408;0.13515993259419296;0.09122382725683365;0.1295498371092895;0.03748091812478998
1185766269762592768;BidenHarrisNov3;0.05704659300696451;0.0029066464388995818;0.037987446684412104;0;0.8;0.0029066464388995818;0.008886771009335912;0.008629201119090013;0.03558082302377899;0.1117658489832545;1;0.0;0.0;0.03600000000000002;0.07757744166183539;0.14450362928253993;0.10942461750028343;0.12001982793179246;0.08206109944343372;0.0927780573186558;0.06455232194589086
16279880;sweetromance;0.04563727440557161;0.01676700650240743;0.027436901702343978;1;0.0;0.01676700650240743;0.038065270002662195;0.06102758499591591;0.07871468886357025;0.025251564206184036;0;0.03600000000000002;0.10400000000000008;0.09000000000000007;0.08258259695161248;0.1819845398426882;0.15294188210377604;0.1337355201121448;0.10753969796287693;0.1263914677480049;0.0692517689876956
28273116;joyreaper;0.03422795580417871;0.027893974627809542;0.027794400753238243;1;0.0;0.027893974627809542;0.05143376999984903;0.05908360935518659;0.011448016364930117;0.0038427679336142198;1;0.02600000000000001;0.08400000000000006;0.10000000000000007;0.07437105909164389;0.16504558008264497;0.13823931298698197;0.12156402390843052;0.10350920288840022;0.13795662933658837;0.05436936779902611
792425445929078788;SickoftheSwamp;0.05324348680650021;0.03399575639530265;0.047099723373274886;0;0.5;0.03399575639530265;0.079526167539295;0.035903619468614444;0.012143799919008543;0.011367326825375433;0;0.02600000000000001;0.07400000000000005;0.08000000000000006;0.07080524827820445;0.15467868943467006;0.1277037680285368;0.1275750011426805;0.09060533156767878;0.12675913964788516;0.04851301894771199
366498596;electroboyusa;0.04944038060603591;0.059991184028366576;0.024420428944249003;1;0.0;0.059991184028366576;0.06933928493738316;0.04128607225421759;0.059876673259670526;0.025271498938053402;0;0.0;0.0;0.08400000000000006;0.09125930479565897;0.2081452627956427;0.14554807270645354;0.13297650033523906;0.12288186250257509;0.13531343621918662;0.07368826419341602
832700878884831232;wildgodchild;0.04563727440557161;0.005490958922833865;0.01479157541835001;1;0.6;0.005490958922833865;0.01245895690773042;0.01046642665238044;0.0531140971352482;0.05356109175310636;0;0.034000000000000016;0.09000000000000007;0.07800000000000006;0.07090998510945162;0.15960208813357377;0.13582083448612756;0.13702421940536752;0.09674219788215106;0.12962266551946447;0.05668435388851803
73562405;drag0n3gg;0.03422795580417871;0.0007752131616915435;0.0026576764068756004;0;0.0;0.0007752131616915435;0.003830781482651724;0.005436061940435398;0.008213860398146606;0.0028654223314014218;0;0.02800000000000001;0.06000000000000004;0.08200000000000006;0.07223770942536695;0.15667021043797735;0.13392080922305047;0.1262470800720696;0.08580049763017568;0.1267667324666413;0.05997804601313013
261430052;pilldrswife;0.04183416820510731;0.01995408348212682;0.0075900938469849275;1;0.0;0.01995408348212682;0.04576606816005984;0.013509038815501704;0.025776600216310272;0.010334083145606961;1;0.012;0.08000000000000006;0.04600000000000003;0.06270956522757944;0.1317674155534207;0.11226131748649544;0.12156570997057037;0.07639586530964224;0.09931943159963383;0.04369577192529338
4000515677;_V3ritas;0.030424849603714405;0.007030103557793166;0.03807994662096351;1;0.4;0.007030103557793166;0.01526605656028806;0.0360644469331112;0.06187680543009021;0.046619601595111165;0;0.0;0.0;0.10200000000000008;0.09674864494441113;0.20222826965953325;0.14855811323492002;0.1323106375664838;0.1324777842397557;0.13411513564884034;0.0836376802141825
1190179918824517634;DonaCoad;0.030424849603714405;0.00901165154594234;0.023741694844390773;1;0.8;0.00901165154594234;0.019268046153896285;0.005252760769109403;0.004818232358677475;0.015539443300822884;0;0.018000000000000002;0.0;0.04000000000000002;0.05055399636041669;0.08470871178329299;0.07162116376438603;0.07411408573314504;0.050124643061921215;0.0592243605759213;0.04586910792822034
1107168678057902080;1ADJUTOR;0.030424849603714405;0.017418926926324744;0.02313565672449401;1;0.8;0.017418926926324744;0.03596083697215519;0.007729316441469167;0.0021097445993230627;0.004506031746742881;0;0.012;0.056000000000000036;0.06000000000000004;0.03686041624023395;0.1105097598911562;0.08921885841557065;0.09894039666304956;0.061490553401028505;0.09410476032572665;0.020929531167945114
1002526165775650817;Razorsmack1;0.04183416820510731;0.057619611954709396;0.010280959843793435;1;0.7;0.057619611954709396;0.12121890939284807;0.004898799886548863;0.003938975670914903;0.005898626281930969;1;0.006;0.034000000000000016;0.06400000000000004;0.11943474276985638;0.25485462375403856;0.16102521043828022;0.16351708883195196;0.14078869371814975;0.1506207185014433;0.09210332723043133
815388229893378048;ncar999;0.026621743403250107;0.03254928277239587;0.037001430052935214;0;0.6;0.03254928277239587;0.07521743008022304;0.027038912630043016;0.026158868651159684;0.02554299764756784;0;0.04200000000000002;0.1320000000000001;0.08600000000000006;0.10204219626750644;0.19942510462324656;0.15714453419950203;0.13891568104867397;0.12547376283209424;0.1408231051011799;0.07975584676475943
252405807;songldr;0.026621743403250107;0.010523397794729591;0.011820264020724234;0;0.0;0.010523397794729591;0.012482141339422445;0.021142842002946596;0.01683513330085523;0.006715896455947104;1;0.044000000000000025;0.06400000000000004;0.016;0.009960857318528983;0.020347709512206016;0.020676481184517797;0.02753104115699896;0.0068588040057169205;0.01749240553137638;0.003113338780428738
1473532470;lizzymk07;0.03422795580417871;0.002989647432303146;0.009047421122716209;1;0.2;0.002989647432303146;0.0063097322558760705;0.012451604088963368;0.020116434398349866;0.010429755481568149;1;0.016;0.04600000000000003;0.09600000000000007;0.06773894953600033;0.17612458440230538;0.1299264516687181;0.1416403189654203;0.10545278762784657;0.13242928204236354;0.04620193771810184
1094713876132872192;MysterySolvent;0.05324348680650021;0.08923573792748073;0.05466775155551744;1;0.8;0.08923573792748073;0.11058617233532034;0.019206591698939828;0.10851041147300435;0.2203819074756226;1;0.0;0.0;0.03600000000000002;0.08852410181440588;0.13673544471503948;0.11163764804829925;0.113216762041239;0.07612478124247408;0.0860548583890025;0.06826326001681435
139438330;jat1020;0.026621743403250107;0.015785499609538095;0.024589038608967922;1;0.0;0.015785499609538095;0.03233158170344185;0.047483899215719126;0.01328864084311048;0.004910201984489523;0;0.034000000000000016;0.07800000000000006;0.04800000000000003;0.09453736971524163;0.21326502183515017;0.16482110479570045;0.14146643446506668;0.14221708714750167;0.14464015671770175;0.071027926843047
545368833;RNVthree;0.030424849603714405;0.01102946210402511;0.004252597540461123;1;0.1;0.01102946210402511;0.025738286013794076;0.006739068734305749;0.006757861611351211;0.0030428974139626048;0;0.044000000000000025;0.17400000000000013;0.08000000000000006;0.10046106999189157;0.18519102891903455;0.133371370060965;0.1351278380455156;0.10340994538179872;0.12140906331505129;0.08203723196541349
